continent,country,year,pop,gdpPercap,lifeexp,infmort,fertility
Africa,Uganda,2015,39032383,,61.3,37.7,5.67
Europe,Ukraine,1960,42662150,,70.88,,2.42
Europe,Ukraine,1965,45261939,,71.4,,2.03
Europe,Ukraine,1970,47086758,,70.59,27.96180937,2.05
Europe,Ukraine,1975,48758986,,69.96,25,2.03
Europe,Ukraine,1980,49968811,,69.33,23,1.98
Europe,Ukraine,1985,50920778,,69.47,19.3,2.05
Europe,Ukraine,1990,51370009,1400.68676900563,70,16.7,1.87
Europe,Ukraine,1995,50811673,679.730794752615,66.5,17.5,1.41
Europe,Ukraine,2000,48746269,641.311181436265,67.3,15.8,1.14
Europe,Ukraine,2005,46795313,966.583979404091,67.1,12.5,1.26
Europe,Ukraine,2010,45647497,1040.90742903165,70.5,10.1,1.44
Europe,Ukraine,2015,44823765,,71.5,7.7,1.49
Asia,United Arab Emirates,1960,92612,,51.85,137.3,6.93
Asia,United Arab Emirates,1965,150318,,56.87,104.4,6.84
Asia,United Arab Emirates,1970,235434,,61.08,70.9,6.61
Asia,United Arab Emirates,1975,531265,56279.4045495186,64.3,45.9,6.01
Asia,United Arab Emirates,1980,1016789,61340.8918300651,66.91,28.9,5.42
Asia,United Arab Emirates,1985,1350433,43069.2188757236,68.98,19.3,5.07
Asia,United Arab Emirates,1990,1811458,36540.776242121,70.6,14.1,4.39
Asia,United Arab Emirates,1995,2350192,33902.4785183508,71.9,11.2,3.39
Asia,United Arab Emirates,2000,3050128,34207.5399271768,73.3,9.6,2.64
Asia,United Arab Emirates,2005,4481976,30223.4868745393,75.2,8.4,2.15
Asia,United Arab Emirates,2010,8329453,19017.8760436009,75.6,7.3,1.87
Asia,United Arab Emirates,2015,9156963,,75.4,5.9,1.77
Europe,United Kingdom,1960,52410496,10023.3416681842,71.02,22.9,2.69
Europe,United Kingdom,1965,54278349,11329.0104789665,71.52,20.1,2.76
Europe,United Kingdom,1970,55611401,12552.0099832407,71.89,18,2.29
Europe,United Kingdom,1975,56179925,13786.1854360966,72.65,15.4,1.83
Europe,United Kingdom,1980,56221513,15029.5129153497,73.57,12,1.73
Europe,United Kingdom,1985,56415196,16685.2530378163,74.51,9.7,1.81
Europe,United Kingdom,1990,57110117,19407.6512754124,75.7,7.9,1.81
Europe,United Kingdom,1995,57903790,20764.9416517123,76.7,6.1,1.76
Europe,United Kingdom,2000,58867004,25093.8673013833,77.8,5.6,1.68
Europe,United Kingdom,2005,60210012,28267.7498528152,79,5.1,1.76
Europe,United Kingdom,2010,62716684,27816.8422463949,80.2,4.4,1.9
Europe,United Kingdom,2015,64715810,,81,3.5,1.89
Americas,United States,1960,186176524,13317.4206920954,69.91,25.9,3.67
Americas,United States,1965,199403532,15861.0159565278,70.41,23.3,2.93
Americas,United States,1970,209485807,17843.1031917594,70.92,19.9,2.46
Americas,United States,1975,218963561,19596.9083569206,72.68,16,1.77
Americas,United States,1980,229588208,22397.5786276924,73.93,12.6,1.82
Americas,United States,1985,240691557,25047.2039290684,74.79,10.6,1.84
Americas,United States,1990,252847810,27937.5297864316,75.4,9.4,2.07
Americas,United States,1995,266275528,30051.2657149139,75.9,8,1.98
Americas,United States,2000,282895741,34990.9827734027,76.9,7.1,2.05
Americas,United States,2005,296139635,37638.6520061558,77.6,6.8,2.06
Americas,United States,2010,309876170,37266.1927293215,78.8,6.3,1.93
Americas,United States,2015,321773631,,79.1,5.6,1.97
Americas,Uruguay,1960,2538651,4181.20249612885,67.95,57.7,2.88
Americas,Uruguay,1965,2694535,4120.51042832993,68.74,52.1,2.84
Americas,Uruguay,1970,2809799,4330.89398351982,68.88,48.6,2.9
Americas,Uruguay,1975,2830172,4633.06589422834,69.39,49.4,2.98
Americas,Uruguay,1980,2915775,5616.74373948607,70.6,35.5,2.72
Americas,Uruguay,1985,3011907,4485.13497428705,71.97,25.3,2.53
Americas,Uruguay,1990,3109987,5252.48159075906,73,20.3,2.52
Americas,Uruguay,1995,3224807,6144.0310893024,73.4,18,2.4
Americas,Uruguay,2000,3321242,6871.90388595592,74.6,14.6,2.24
Americas,Uruguay,2005,3325608,6925.81027168566,75.5,12.4,2.16
Americas,Uruguay,2010,3374414,9048.72808523198,76.2,10.6,2.08
Americas,Uruguay,2015,3431555,,76.8,8.7,2.03
Asia,Uzbekistan,1960,8789492,,59.35,,6.71
Asia,Uzbekistan,1965,10233502,,61.59,,6.75
Asia,Uzbekistan,1970,11972994,,63.54,,6.49
Asia,Uzbekistan,1975,13980997,,64.87,,5.98
Asia,Uzbekistan,1980,15951899,,66.25,91.8,5.13
Asia,Uzbekistan,1985,18174143,,67.85,68.8,4.54
Asia,Uzbekistan,1990,20515248,684.547045056438,67.8,58.8,4.18
Asia,Uzbekistan,1995,22687456,502.044010399403,66.6,57.3,3.46
Asia,Uzbekistan,2000,24518222,561.230520222878,67.6,52.7,2.74
Asia,Uzbekistan,2005,25922239,690.758123632762,68.5,45.9,2.49
Asia,Uzbekistan,2010,27739764,969.597575487665,70.2,39.6,2.41
Asia,Uzbekistan,2015,29893488,,71.8,33.9,2.25
Oceania,Vanuatu,1960,63701,,45.97,106.7,7.2
Oceania,Vanuatu,1965,74287,,48.87,92.8,6.73
Oceania,Vanuatu,1970,85388,,51.67,77.5,6.27
Oceania,Vanuatu,1975,99879,,54.46,64.6,5.93
Oceania,Vanuatu,1980,115634,1071.49505162841,57.41,52,5.58
Oceania,Vanuatu,1985,130028,1384.61641723321,59.87,38,5.21
Oceania,Vanuatu,1990,146633,1327.38373763068,61.9,29.2,4.93
Oceania,Vanuatu,1995,168236,1358.68382926365,62.3,25.3,4.73
Oceania,Vanuatu,2000,185058,1469.8888624107,62.5,23.8,4.37
Oceania,Vanuatu,2005,209375,1367.44536453731,62.7,23.4,3.85
Oceania,Vanuatu,2010,236299,1568.13845847845,63.9,23.9,3.5
Oceania,Vanuatu,2015,264652,,64.9,23.1,3.31
Americas,Venezuela,1960,8146845,5047.19674585683,60.08,59.9,6.62
Americas,Venezuela,1965,9824694,5637.56568570991,63.09,53.1,6.37
Americas,Venezuela,1970,11587758,5809.34207039878,65.8,48.1,5.4
Americas,Venezuela,1975,13360988,5825.39857284506,67.9,41.7,4.67
Americas,Venezuela,1980,15343917,5724.16354767821,69.3,35.2,4.2
Americas,Venezuela,1985,17508059,4787.77902856051,70.89,29.6,3.79
Americas,Venezuela,1990,19861959,4796.29782475133,72.5,24.7,3.45
Americas,Venezuela,1995,22188671,5085.99182217808,72.7,22.1,3.08
Americas,Venezuela,2000,24481477,4785.15305943347,73.8,18.5,2.82
Americas,Venezuela,2005,26769115,4964.19195106002,74.6,15.9,2.63
Americas,Venezuela,2010,28995745,5497.52462042276,74.9,14.3,2.47
Americas,Venezuela,2015,31108083,,74.8,12.9,2.34
Asia,Vietnam,1960,32670623,,58.52,75.6,6.35
Asia,Vietnam,1965,37860014,,61.32,60.7,6.48
Asia,Vietnam,1970,43407291,,58.78,56.4,6.47
Asia,Vietnam,1975,48729397,,60.54,51.8,5.97
Asia,Vietnam,1980,54372518,,66.49,46.8,5.05
Asia,Vietnam,1985,61049370,194.750193982346,67.77,42,4.21
Asia,Vietnam,1990,68209604,220.174246928629,69.3,36.6,3.56
Asia,Vietnam,1995,75198975,296.233860820576,70.6,30.9,2.68
Asia,Vietnam,2000,80285563,388.270519719716,72,26.1,1.98
Asia,Vietnam,2005,84203817,531.674776809702,73.3,22.6,1.9
Asia,Vietnam,2010,88357775,711.111336540559,74.5,19.8,1.82
Asia,Vietnam,2015,93447601,,75.4,17.3,1.7
Asia,West Bank and Gaza,1960,1069399,,50.82,,7.69
Asia,West Bank and Gaza,1965,1191509,,54.2,,8.06
Asia,West Bank and Gaza,1970,1124843,,57.97,,7.86
Asia,West Bank and Gaza,1975,1321677,,61.81,78,7.61
Asia,West Bank and Gaza,1980,1509484,,65.74,59.2,7.31
Asia,West Bank and Gaza,1985,1758788,,69.23,45.6,6.7
Asia,West Bank and Gaza,1990,2101156,,71.8,35.6,6.53
Asia,West Bank and Gaza,1995,2618272,1177.30652201146,73.7,29.3,6.27
Asia,West Bank and Gaza,2000,3223781,1275.91211468769,74.4,24.9,5.4
Asia,West Bank and Gaza,2005,3579462,1054.89063803443,74.6,22.1,4.7
Asia,West Bank and Gaza,2010,4068780,,74.3,20.2,4.22
Asia,West Bank and Gaza,2015,4668466,,74.6,18,3.88
Asia,Yemen,1960,5166311,,32.64,225,7.29
Asia,Yemen,1965,5619170,,37.27,263.6,7.42
Asia,Yemen,1970,6156234,,41.55,221.1,7.54
Asia,Yemen,1975,6793979,,46.05,181.2,8.09
Asia,Yemen,1980,8059381,,51.13,139.7,8.99
Asia,Yemen,1985,9774242,,55.69,106.2,9.19
Asia,Yemen,1990,11961099,464.336107075111,58.5,88.7,8.67
Asia,Yemen,1995,15266147,490.775600745886,60.3,79.7,7.58
Asia,Yemen,2000,17795219,541.512991495075,62.4,69,6.36
Asia,Yemen,2005,20504385,577.520447748128,64.6,54.5,5.39
Asia,Yemen,2010,23591972,620.476544182063,66.6,42.4,4.5
Asia,Yemen,2015,26832215,,66,33.8,3.83
Africa,Zambia,1960,3049586,546.571699240487,48.34,123.2,7.02
Africa,Zambia,1965,3559687,622.189688025942,50.96,114,7.29
Africa,Zambia,1970,4185378,569.698064547575,53.88,109.3,7.44
Africa,Zambia,1975,4983017,537.848804047829,56.7,96.3,7.44
Africa,Zambia,1980,5929497,460.369416663842,57.62,96.1,7.18
Africa,Zambia,1985,7017292,398.49683310884,55.54,105.6,6.8
Africa,Zambia,1990,8143142,371.787522801395,51.9,113.3,6.47
Africa,Zambia,1995,9253527,304.786691388051,46.9,107.8,6.21
Africa,Zambia,2000,10585220,305.871424968022,44.8,97.6,6.07
Africa,Zambia,2005,12043591,339.876211754451,47.1,68.7,5.95
Africa,Zambia,2010,13917439,401.466811386779,53.1,52.9,5.81
Africa,Zambia,2015,16211767,,56.7,43.3,5.59
Africa,Zimbabwe,1960,3752390,389.014010537284,53.11,92.6,7.16
Africa,Zimbabwe,1965,4422132,392.392423835381,55.25,80.5,7.37
Africa,Zimbabwe,1970,5206311,515.228271995277,57.22,72.4,7.42
Africa,Zimbabwe,1975,6170284,550.336397968068,59.41,70.3,7.4
Africa,Zimbabwe,1980,7289083,501.281729539916,62.48,66.4,7.1
Africa,Zimbabwe,1985,8862601,507.413552409727,64.86,53.6,6.22
Africa,Zimbabwe,1990,10484771,536.200317107546,63,51.2,5.18
Africa,Zimbabwe,1995,11683136,510.819983007987,56,60.1,4.43
Africa,Zimbabwe,2000,12499981,535.197422300082,47.9,63.5,4.07
Africa,Zimbabwe,2005,12984418,351.023340745808,45.1,61,3.97
Africa,Zimbabwe,2010,13973897,288.56828048754,49.1,55.8,3.72
Africa,Zimbabwe,2015,15602751,,59.3,46.6,3.35
